"id","hotel_id","url_id","language","description","created_at","updated_at"
"a2288e7e-00ca-4315-b6cf-46d41ee25264","0288f437-c8d2-4abf-b9bb-9cec476d5557","4ff9612a-2218-46d2-9c82-7328aa142f41","en","Set in Vienna, Superbude Hotel Wien Prater features a roof terrace. The property is situated 100 metres from Messe Wien. Vienna Prater is 700 metres away and Kunst Haus Wien - Museum Hundertwasser is 1.1 km from the hotel.

Superbude Hotel Wien Prater rooms offer private bathroom equipped with a shower, while selected rooms also offer a balcony.

A breakfast buffet is available daily Monday-Friday from 07:00 to 11:00 and Saturdays & Sundays from 08:00 to 11:00 at ""Restaurant NENI am Prater"". The property also features a bar.

Ernst Happel Stadium is 1.4 km from the hotel, while Austria Center Vienna is 2.2 km from the property. The nearest airport is Vienna International Airport, 16 km from the property.","2026-03-13 20:48:28.317477+00","2026-03-13 20:48:28.31748+00"
"ad430b4c-e611-441f-a348-16102e16823c","39c6d827-e38d-44a6-97e8-5ad50e79c577","4ff9612a-2218-46d2-9c82-7328aa142f41","fr","Situé à Vienne, le Superbude Hotel Wien Prater dispose d'un toit-terrasse. Vous séjournerez à 100 mètres du parc des expositions Messe Wien. Le Prater de Vienne se trouve à 700 mètres et le Kunst Haus Wien - Museum Hundertwasser est à 1,1 km.

Les chambres du Superbude Hotel Wien Prater comprennent une salle de bains privative pourvue d'une douche. Certaines possèdent également un balcon.

Un petit-déjeuner buffet est servi tous les jours du lundi au vendredi de 7h00 à 11h00 et le samedi et le dimanche de 8h00 à 11h00 au restaurant NENI am Prater. L'établissement possède également un bar.

Vous séjournerez à 1,4 km du stade Ernst-Happel et à 2,2 km de l'Austria Center Vienna. L'aéroport international de Vienne, le plus proche, est implanté à 16 km.","2026-03-13 20:56:01.54919+00","2026-03-13 20:56:01.549193+00"
"f9b61aac-0341-426f-9131-622124d3a119","97fb3c18-7e8a-41c4-950b-cf98d564718a","4ff9612a-2218-46d2-9c82-7328aa142f41","es","El Superbude Hotel Wien Prater se encuentra en Viena y ofrece una terraza en la azotea. Se encuentra a 100 metros del recinto ferial Messe Wien. El hotel está a 700 metros del Prater de Viena y a 1,1 km del Kunst Haus Wien - Museum Hundertwasser.

Las habitaciones del Superbude Hotel Wien Prater disponen de baño privado con ducha. Algunas también tienen balcón.

El desayuno buffet se sirve todos los días de lunes a viernes de 07:00 a 11:00 y los sábados y domingos de 08:00 a 11:00 en el restaurante NENI am Prater. El establecimiento también alberga un bar.

El estadio Ernst Happel se encuentra a 1,4 km del hotel, mientras que el Austria Center Vienna está a 2,2 km. El aeropuerto internacional de Viena es el más cercano y queda a 16 km.","2026-03-13 20:44:14.381537+00","2026-03-13 20:44:14.381541+00"
"26752543-4ad4-44e7-9696-e26349443c6a","205e0c76-68f6-4921-b22f-21a6c29265cd","635d8d79-fa7f-4d23-8074-0f38a8dd982b","pt","O arte Hotel Wien Stadthalle, para não fumadores, está situado apenas a 1 minuto a pé da Stadthalle, a principal sala de exposições e concertos da cidade. A Estação de Metro Burggasse/Stadthalle (linha U6) e os elétricos 6 e 18 encontram-se apenas a 130 metros. Os hóspedes podem usufruir de acesso Wi-Fi gratuito e ilimitado, bem como de uma receção aberta 24 horas por dia e de um bar.

O arte Hotel Wien Stadthalle apresenta quartos insonorizados, luminosos e climatizados com televisão por cabo, uma secretária, um minibar e piso em parquet. As casas de banho privativas incluem um secador de cabelo. Alguns quartos estão virados para o pátio interior.

O buffet de pequeno-almoço no arte Hotel é composto por vários pratos doces e salgados, café fresco e sumos. Os hóspedes podem saborear uma bebida no bar elegante ou no requintado pátio, decorado com graffitis de músicos famosos. Os hóspedes também podem jogar uma partida de bilhar.



O Centro Comercial e de Entretenimento Lugner City fica junto ao hotel. A Mariahilfer-Straße (avenida comercial) está a 1 estação de metro e o März Park (parque) encontra-se perto do hotel.

O hotel fica a 15 minutos do centro da cidade através de transportes públicos. A Estação Ferroviária Westbahnhof está a 10 minutos a pé da propriedade.","2026-03-13 20:45:33.598971+00","2026-03-13 20:45:33.598974+00"
"2990a8d0-da5e-47c6-86ad-9de87b4a5803","b5a173e6-d956-4386-93b5-1b4039b894dc","c42e82fd-064a-411c-a52d-12694158952e","es","El Hilton Vienna Park está ubicado en el centro de Viena, junto al parque municipal y frente a la estación de metro Wien-Mitte/Landstrasse y del servicio de tren City Airport Train (CAT), que tarda 16 minutos en llegar al aeropuerto de Viena. Además, hay WiFi gratuita en las zonas comunes, así como ordenadores PC y Apple con impresora y conexión a internet gratuita en el vestíbulo.

Las habitaciones del Hilton Vienna Park han sido reformadas recientemente, están insonorizadas y presentan una decoración en tonos cálidos. Además, ofrecen vistas panorámicas al parque y a la ciudad. También disponen de zona de estar amplia y TV LED con pantalla plana de 40 pulgadas. y albornoz. Hay conexión a internet de alta velocidad en las habitaciones (disponible por un suplemento).

El Hilton Vienna Park sirve un desayuno buffet abundante a diario. El restaurante LENZ es moderno y propone platos a la carta. El bar SELLENY'S, de estilo urbano, sirve aperitivos y bebidas.

Los huéspedes alojados en las habitaciones y suites executive tienen acceso exclusivo al amplio salón executive, con servicios gratuitos como desayuno, prensa internacional, refrescos/aperitivos durante todo el día y mostrador para registros de entrada/salida exprés.

El establecimiento alberga un baño de vapor y un gimnasio con aparatos cardiovasculares modernos. También se proporciona equipamiento de gimnasio en las habitaciones.

Se encuentra a solo 10 minutos a pie de la catedral de San Esteban y de la calle comercial Kärntner Strasse.","2026-03-13 20:49:49.253478+00","2026-03-13 20:49:49.253481+00"
"564e8b7f-58b6-4e61-8d19-e34637045305","fc82d24f-0775-4199-9233-4eef6b412294","4ff9612a-2218-46d2-9c82-7328aa142f41","de","Das Superbude Hotel Wien Prater erwartet Sie mit einer Dachterrasse in Wien. Die Unterkunft befindet sich 100 m von der Messe Wien entfernt. Den Wiener Prater erreichen Sie nach 700 m und das Kunst Haus Wien - Museum Hundertwasser nach 1,1 km.

Die Zimmer im Superbude Hotel Wien Prater verfügen über ein eigenes Bad mit einer Dusche. Ausgewählte Zimmer bieten zudem einen Balkon.

Ein Frühstücksbuffet wird täglich von Montag bis Freitag von 07:00 bis 11:00 Uhr und samstags und sonntags von 08:00 bis 11:00 Uhr im Restaurant NENI am Prater serviert. Die Unterkunft verfügt auch über eine Bar.

Das Ernst-Happel-Stadion liegt 1,4 km vom Hotel entfernt und das Austria Center Vienna erreichen Sie nach 2,2 km. Zum nächstgelegenen internationalen Flughafen Wien gelangen Sie von der Unterkunft aus nach 16 km.","2026-03-13 20:51:39.544354+00","2026-03-13 20:51:39.544357+00"
"0c1b35d6-b985-4950-ad06-763ed29806d0","d650f0be-085f-4312-b862-1d84e2920515","c42e82fd-064a-411c-a52d-12694158952e","en","Located in Vienna’s centre, Hilton Vienna Park is next to the City Park and opposite the Wien-Mitte/Landstraße Underground Station and the City Airport Train (CAT), which takes guests to Vienna Airport in 16 minutes. Free WiFi is available in public areas, and a free connectivity station with Apple and PC computers and printer is provided in the lobby.

The newly refurbished and soundproof rooms at Hilton Vienna Park are decorated in warm colours and offer panoramic park and city views. They also feature a 40-inch LED flat-screen TV and a spacious seating area. Bathrobes are provided in all rooms. High-speed internet is available in the rooms at a surcharge.

A rich buffet breakfast is served daily at Hilton Vienna Park. Guests can dine in the contemporary-style a la carte restaurant LENZ and enjoy snacks and drinks at the urban-style SELLENY's bar.

Guests in Executive rooms and suites can enjoy exclusive access to the large Executive Lounge with complimentary breakfast, international newspapers and refreshments throughout the day and benefit from an express check-in and check-out counter.

Other facilities include a gym with modern cardiovascular equipment and a steam bath. Gym equipment is also provided in guest rooms.

St. Stephen’s Cathedral and the Kärntner Straße shopping street are just a 10-minute walk away.","2026-03-13 20:54:36.817777+00","2026-03-13 20:54:36.81778+00"
"397e9d56-74aa-465a-920d-00185434a17f","592fde4c-f9e4-44a4-91b5-1558596a0590","c42e82fd-064a-411c-a52d-12694158952e","de","Das Hilton Vienna Park in Wiens Zentrum liegt direkt neben dem Stadtpark. Auf der gegenüberliegenden Seite befinden sich der U-Bahnhof Wien-Mitte/Landstraße und der City Airport Train (CAT), der Sie in 16 Minuten zum Flughafen Wien bringt. WLAN nutzen Sie in den öffentlichen Bereichen kostenfrei. In der Lobby steht Ihnen eine kostenfreie Verbindungsstation mit Apple- und PC-Computern sowie einem Drucker zur Verfügung. 

Die frisch renovierten und schallisolierten Zimmer im Hilton Vienna Park sind in warmen Farben gehalten und bieten einen Panoramablick auf den Park und die Stadt. Sie verfügen zudem über einen 40-Zoll-LED-Flachbild-TV und einen geräumigen Sitzbereich. Bademäntel liegen in allen Zimmern für Sie bereit. Ein Highspeed-Internetzugang wird auf den Zimmern gegen einen Aufpreis angeboten. 

Ein reichhaltiges Frühstücksbuffet wird täglich im Hilton Vienna Park serviert. Sie können im modernen À-la-carte-Restaurant LENZ speisen oder und an der urbanen Bar SELLANY‘s Snacks und Getränke genießen.

Die Executive Zimmer und Suiten bieten Ihnen exklusiven Zugang zur geräumigen Executive Lounge, wo ein kostenfreies Frühstück, internationale Tageszeitungen und ganztägig Erfrischungen angeboten werden. Hier profitieren Sie auch von einem Express-Check-in-/-out-Schalter.

Zu den weiteren Einrichtungen gehören ein Fitnessraum mit modernen Cardio-Geräten, ein Dampfbad und eine Sauna. Fitnessgeräte sind ebenfalls in den Zimmern vorhanden.

Den Stephansdom und die Geschäfte in der Kärntner Straße erreichen Sie schon nach einem 10-minütigen Spaziergang.","2026-03-13 20:58:00.509188+00","2026-03-13 20:58:00.509191+00"
"0d568fb8-1247-46ad-9c57-ed677f19ee17","df6ba9ad-0172-4597-b91e-cf8e8a44ed73","4ff9612a-2218-46d2-9c82-7328aa142f41","it","Situato a Vienna, il Superbude Hotel Wien Prater offre una terrazza panoramica. La struttura dista 100 metri dal centro conferenze Messe Wien. L'hotel dista 700 metri dal Prater di Vienna e 1,1 km dal Kunst Haus Wien - Museum Hundertwasser.

Le camere del Superbude Hotel Wien Prater dispongono di bagno privato con doccia e, in alcuni casi, offrono anche un balcone.

La colazione a buffet è disponibile tutti i giorni dal lunedì al venerdì dalle 07:00 alle 11:00 e il sabato e la domenica dalle 08:00 alle 11:00 presso il ""Restaurant NENI am Prater"". La struttura vanta anche un bar.

L'hotel dista 1,4 km dallo Stadio Ernst Happel e 2,2 km dall'Austria Center Vienna. Alloggerete a 16 km dall’Aeroporto Internazionale di Vienna, lo scalo più vicino.","2026-03-13 20:59:19.334257+00","2026-03-13 20:59:19.334259+00"
"09d3b8e5-0c10-4cdc-874b-4821e93d8c34","6e4a72bf-16f3-4a3e-8e29-5a1a53613121","c42e82fd-064a-411c-a52d-12694158952e","fr","Situé dans le centre de Vienne, le Hilton Vienna Park se trouve à côté du parc municipal et en face de la station de métro et gare Wien-Mitte (Landstraße) desservie par le City Airport Train (CAT) vous permettant de rejoindre l'aéroport de Vienne-Schwechat en 16 minutes. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans les parties communes ainsi que de bornes Internet avec des ordinateurs, notamment Apple, et une imprimante dans le hall.

Récemment rénovés et décorés dans des tons chauds, les hébergements sont insonorisés et offrent une vue panoramique sur le parc et sur la ville. Vous pourrez profiter d’un coin salon spacieux et d’une télévision à écran plat LED de 102 cm. Des peignoirs sont fournis dans tous les logements. Une connexion haut débit à Internet est fournie dans les chambres moyennant un supplément.

Chaque matin, le Hilton Vienna Park sert un petit-déjeuner buffet copieux. Vous pourrez dîner dans le restaurant contemporain à la carte LENZ, et déguster des collations accompagnées d’une sélection de boissons dans le bar décoré dans un style urbain, le SELLANY.

Les Chambres Exécutives et les Suites donnent droit à un accès exclusif au Grand Salon Exécutif, où vous trouverez un comptoir pour procéder à l’enregistrement et au départ rapides et bénéficierez gratuitement d’un petit-déjeuner, de journaux internationaux et de rafraîchissements tout au long de la journée.

L’établissement possède un hammam et une salle de sport avec des installations modernes de cardio-training. Les hébergements sont également dotés d’équipements de sport.

Ce logement se situe à seulement 10 minutes à pied de la cathédrale Saint-Étienne et de la rue commerçante Kärntner Straße.","2026-03-13 21:00:40.614867+00","2026-03-13 21:00:40.61487+00"
"836fb38f-7b61-4d57-b802-54f73fd7decc","8be3c150-cce1-4e09-9af8-f9694dca5c99","4ff9612a-2218-46d2-9c82-7328aa142f41","nl","Superbude Hotel Wien Prater ligt in Wenen en beschikt over een dakterras. De accommodatie ligt op 100 meter van de Messe Wien. Het Wiener Prater ligt op 700 meter afstand en het Kunst Haus Wien - Museum Hundertwasser ligt op 1,1 km van het hotel.

De kamers van het Superbude Hotel Wien Prater hebben een eigen badkamer met een douche. Sommige kamers hebben ook een balkon.

Een ontbijtbuffet is dagelijks beschikbaar van maandag tot en met vrijdag van 07:00 tot 11:00 uur en op zaterdag en zondag van 08:00 tot 11:00 uur in ""Restaurant NENI am Prater"". De accommodatie beschikt ook over een bar.

Het Ernst Happel-stadion ligt op 1,4 km van het hotel, en het Austria Center Vienna bevindt zich op 2,2 km afstand. De dichtstbijzijnde luchthaven is de internationale luchthaven van Wenen, op 16 km van de accommodatie.","2026-03-13 21:02:20.468328+00","2026-03-13 21:02:20.468331+00"
"3afd3162-3433-47c0-9c51-61852328443a","404d127a-cf3d-425c-abe3-46a2af99cf60","c42e82fd-064a-411c-a52d-12694158952e","it","Situato nel centro di Vienna, l'Hilton Vienna Park sorge accanto al parco Stadtpark e di fronte alla stazione della metropolitana Wien-Mitte/Landstraße e al servizio ferroviario City Airport Train (CAT), che vi condurrà all'Aeroporto di Vienna in 16 minuti. A vostra disposizione servizi gratuiti come il WiFi nelle aree comuni e una postazione con stampante, computer Apple e portatili nella hall.

Recentemente rinnovate e insonorizzate, le camere dell'Hilton Vienna Park sono decorate con colori caldi e offrono viste panoramiche sul parco e sulla città. Gli alloggi includono inoltre una TV LED a schermo piatto da 40 pollici e una spaziosa area salotto. Tutte le camere comprendono anche accappatoi. Con un supplemento, potrete usufruire della connessione ad alta velocità nelle sistemazioni.

L’Hilton Vienna Park propone un’abbondante colazione giornaliera a buffet. L’offerta gastronomica include anche il moderno ristorante alla carta LENZ e gli snack e le bevande del bar SELLANY’s, caratterizzato da uno stile urbano.

Le permanenze nelle suite e nelle camere executive comprendono l’accesso esclusivo alla spaziosa Executive Lounge, dove vi attendono colazioni gratuite, quotidiani internazionali, rinfreschi per tutto il giorno e il servizio di check-in/check-out express.

Tra gli ulteriori servizi figurano una palestra con macchinari cardiovascolari all’avanguardia e una sala vapore Le attrezzature da palestra sono presenti anche negli alloggi.

L’albergo è raggiungibile a piedi in appena 10 minuti dalla Cattedrale di Santo Stefano e dalla via dello shopping Kärntner Strasse.","2026-03-13 21:03:44.538461+00","2026-03-13 21:03:44.538465+00"
"c6dc34e0-9273-41f2-89f1-d0230d7529f7","8097369d-d1f0-40d2-82ea-76f1f9560c57","4ff9612a-2218-46d2-9c82-7328aa142f41","pt","Set in Vienna, Superbude Hotel Wien Prater features a roof terrace. The property is situated 100 metres from Messe Wien. Vienna Prater is 700 metres away and Kunst Haus Wien - Museum Hundertwasser is 1.1 km from the hotel.

Superbude Hotel Wien Prater rooms offer private bathroom equipped with a shower, while selected rooms also offer a balcony.

A breakfast buffet is available daily Monday-Friday from 07:00 to 11:00 and Saturdays & Sundays from 08:00 to 11:00 at ""Restaurant NENI am Prater"". The property also features a bar.

Ernst Happel Stadium is 1.4 km from the hotel, while Austria Center Vienna is 2.2 km from the property. The nearest airport is Vienna International Airport, 16 km from the property.","2026-03-13 21:05:01.974197+00","2026-03-13 21:05:01.974201+00"
